channel,database,file_id,type
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02666.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02667.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02668.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02669.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02670.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02671.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02672.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02673.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02674.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02675.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02676.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02677.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02678.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02679.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02680.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02681.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02682.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02683.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02684.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02685.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02686.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02687.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02688.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02689.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02690.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02691.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02692.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02693.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02694.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02695.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02696.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02697.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02698.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02699.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02700.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02701.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02702.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02703.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02704.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02705.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02706.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02707.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02708.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02709.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02710.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02711.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02712.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02713.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02714.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02715.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02716.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02717.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02718.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02719.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02720.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02721.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02722.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02723.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02724.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-jr2-02725.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02726.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02727.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02728.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02729.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02730.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02731.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02732.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02733.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02734.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02735.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02736.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02737.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02738.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02739.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02740.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02741.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02742.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02743.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02744.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02745.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02746.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02747.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02748.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02749.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02750.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02751.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02752.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02753.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02754.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02755.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02756.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02757.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02758.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02759.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02760.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02761.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02762.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02763.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02764.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02765.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02766.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02767.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02768.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02769.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02770.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02771.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02772.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02773.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02774.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02775.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02776.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02777.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02778.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02779.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02780.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02781.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02782.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02783.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02784.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02785.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02786.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02787.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02788.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02789.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02790.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02791.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02792.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02793.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02794.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02795.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02796.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02797.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02798.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02799.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02800.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02801.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02802.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02803.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02804.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02805.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02806.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02807.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02808.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02809.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02810.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02811.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02812.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02813.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02814.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02815.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02816.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02817.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02818.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02819.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02820.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02821.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02822.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02823.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02824.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02825.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02826.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02827.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02828.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02829.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02830.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02831.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02832.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02833.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02834.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02835.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02836.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02837.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02838.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02839.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02840.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02841.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02842.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02843.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02844.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02845.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02846.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02847.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02848.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02849.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02850.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02851.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02852.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02853.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02854.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02855.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02856.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02857.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02858.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02859.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02860.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02861.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02862.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02863.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02864.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02865.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02866.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02867.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02868.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02869.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02870.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02871.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02872.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02873.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02874.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02875.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02876.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02877.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02878.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02879.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02880.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02881.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02882.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02883.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02884.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02885.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02886.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02887.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02888.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02889.wav,real_rirs_isotropic_noises
1.0,REVERB,real_rirs_isotropic_noises/RWCP-type1-rir-cirline-ofc-02890.wav,real_rirs_isotropic_noises
